0.12545103632230395,0.04873978097148929,0.031239861872918957,0.02266211999581514,0.017608688834856955,0.014296406777786484,0.011967723481701737,0.01024707260112007,0.008927523861620539,0.007885912696745687,0.007044471695332169,0.006351748640525609,0.005772385546039689,0.00990148770318769
0.048739780971489274,0.03751219625064849,0.014258495925387648,0.010401206773998008,0.008117935204264164,0.006615285530809532,0.00555513163299222,0.004769358260882926,0.004165090737009475,0.0036869144925049777,0.003299760536634158,0.0029803774881073386,0.0071673155526142465,0.0016791486310898766
0.03123986187291895,0.014258495925387651,0.020692597595891548,0.006412724596604549,0.00502709814499264,0.0041115549417197585,0.003463368265654749,0.0029814623104362542,0.0026098543158509222,0.0023150618174635493,0.002075848366763954,0.0062161358199468416,0.001002155428572643,0.0009906006962586637
0.022662119995815137,0.010401206773998008,0.006412724596604547,0.014311276488137733,0.0035142913339888285,0.0028849269711354766,0.0024377604607003995,0.002104260661293058,0.0018463702110539757,0.001641271913056845,0.005729614116346324,0.0006861845395246658,0.000678341287583589,0.000670909723073297
0.017608688834856955,0.008117935204264164,0.005027098144992641,0.003514291333988829,0.011036969267204714,0.0021628684627864134,0.0018335348978649165,0.0015871066764203963,0.001395989109169829,0.005441478674535892,0.0005078107589534428,0.0005020136069874422,0.0004965276168693286,0.0004913214165322682
0.01429640677778648,0.006615285530809531,0.004111554941719758,0.002884926971135476,0.002162868462786414,0.00904821941051074,0.001437651554897602,0.001248029349082179,0.0052622332002827035,0.00039526162981982216,0.0003907280678842158,0.0003864448005913667,0.00038238559639495345,0.0003785282844070264
0.011967723481701737,0.00555513163299222,0.0034633682656547487,0.0024377604607004,0.001833534897864917,0.0014376515548976021,0.007705892533057424,0.005153866274562763,0.00031882215772869145,0.00031512904742231546,0.0003116468391722944,0.0003083524226959421,0.00030522644630743737,0.0003022525160723667
0.01024707260112007,0.004769358260882926,0.002981462310436254,0.0021042606612930574,0.0015871066764203965,0.001248029349082179,0.005153866274562763,0.006163794052158427,0.00026100573396895405,0.0002580855796049232,0.00025532860539031826,0.0002527172037243983,0.00025023659804671836,0.0002478742449147257
0.008927523861620537,0.004165090737009474,0.0026098543158509227,0.001846370211053976,0.0013959891091698293,0.0052622332002827035,0.0003188221577286914,0.0002610057339689541,0.005589257325218223,0.00021582599619390935,0.00021359094774366653,0.00021147166507494634,0.00020945655624998526,0.00020753576350270505
0.007885912696745687,0.003686914492504978,0.0023150618174635484,0.001641271913056845,0.005441478674535892,0.00039526162981982205,0.0003151290474223155,0.0002580855796049232,0.00021582599619390932,0.005113626274268752,0.00018168093729095368,0.00017992817485943608,0.00017826009629787507,0.00017666878527804617
0.007044471695332169,0.0032997605366341587,0.0020758483667639538,0.005729614116346324,0.0005078107589534429,0.0003907280678842158,0.00031164683917229443,0.00025532860539031837,0.00021359094774366658,0.00018168093729095365,0.004712848082548213,0.00015519374594679858,0.00015379136701730621,0.00015245252705108604
0.006351748640525608,0.002980377488107339,0.006216135819946842,0.0006861845395246659,0.000502013606987442,0.00038644480059136653,0.0003083524226959421,0.00025271720372439826,0.00021147166507494634,0.0001799281748594361,0.00015519374594679858,0.004370205931651277,0.0001342011116079079,0.00013306001939347592
0.005772385546039689,0.0071673155526142465,0.0010021554285726433,0.0006783412875835889,0.0004965276168693286,0.0003823855963949535,0.0003052264463074374,0.0002502365980467184,0.00020945655624998524,0.0001782600962978751,0.0001537913670173062,0.0001342011116079079,0.004073689672597183,0.00011726107167030133
0.00990148770318769,0.0016791486310898766,0.0009906006962586637,0.000670909723073297,0.0004913214165322682,0.0003785282844070264,0.0003022525160723667,0.0002478742449147257,0.00020753576350270505,0.00017666878527804617,0.00015245252705108604,0.00013306001939347592,0.00011726107167030133,0.003814430593693238
